     t       numeric x    exact x     numeric v     exact v  
7.89550000  9.99138308  9.99138236  -0.41507759  -0.41506439
7.89600000  9.99117304  9.99117358  -0.42007318  -0.42006003
7.89650000  9.99096300  9.99096230  -0.42506876  -0.42505556
7.89700000  9.99074797  9.99074853  -0.43006414  -0.43005099
7.89750000  9.99053294  9.99053225  -0.43505951  -0.43504631
7.89800000  9.99031291  9.99031348  -0.44005467  -0.44004152
7.89850000  9.99009288  9.99009221  -0.44504983  -0.44503662
7.89900000  9.98986786  9.98986844  -0.45004477  -0.45003161
7.89950000  9.98964284  9.98964218  -0.45503970  -0.45502649
7.90000000  9.98941282  9.98941342  -0.46003441  -0.46002126
7.90050000  9.98918281  9.98918216  -0.46502912  -0.46501591
7.90100000  9.98894779  9.98894840  -0.47002359  -0.47001044
7.90150000  9.98871278  9.98871215  -0.47501807  -0.47500485
7.90200000  9.98847278  9.98847340  -0.48001231  -0.47999915
7.90250000  9.98823277  9.98823215  -0.48500654  -0.48499333
7.90300000  9.98798777  9.98798840  -0.49000054  -0.48998738
7.90350000  9.98774277  9.98774216  -0.49499453  -0.49498131
7.90400000  9.98749277  9.98749342  -0.49998828  -0.49997512
7.90450000  9.98724278  9.98724219  -0.50498203  -0.50496881
7.90500000  9.98698779  9.98698845  -0.50997552  -0.50996237
7.90550000  9.98673280  9.98673222  -0.51496902  -0.51495580
7.90600000  9.98647282  9.98647350  -0.51996226  -0.51994910
7.90650000  9.98621284  9.98621228  -0.52495549  -0.52494227
7.90700000  9.98594787  9.98594856  -0.52994847  -0.52993531
7.90750000  9.98568289  9.98568234  -0.53494144  -0.53492822
7.90800000  9.98541293  9.98541363  -0.53993415  -0.53992099
7.90850000  9.98514296  9.98514242  -0.54492686  -0.54491363
7.90900000  9.98486800  9.98486871  -0.54991929  -0.54990613
7.90950000  9.98459304  9.98459251  -0.55491173  -0.55489850
7.91000000  9.98431309  9.98431382  -0.55990389  -0.55989072
7.91050000  9.98403314  9.98403262  -0.56489604  -0.56488281
7.91100000  9.98374819  9.98374893  -0.56988792  -0.56987476
7.91150000  9.98346325  9.98346275  -0.57487980  -0.57486656
7.91200000  9.98317331  9.98317407  -0.57987138  -0.57985822
7.91250000  9.98288338  9.98288289  -0.58486297  -0.58484973
7.91300000  9.98258845  9.98258922  -0.58985427  -0.58984110
7.91350000  9.98229352  9.98229305  -0.59484556  -0.59483232
7.91400000  9.98199360  9.98199438  -0.59983656  -0.59982339
7.91450000  9.98169369  9.98169323  -0.60482756  -0.60481432
7.91500000  9.98138878  9.98138957  -0.60981825  -0.60980509
7.91550000  9.98108387  9.98108342  -0.61480895  -0.61479571
7.91600000  9.98077397  9.98077477  -0.61979934  -0.61978617
7.91650000  9.98046407  9.98046363  -0.62478973  -0.62477648
7.91700000  9.98014918  9.98015000  -0.62977980  -0.62976663
7.91750000  9.97983429  9.97983387  -0.63476988  -0.63475663
7.91800000  9.97951441  9.97951524  -0.63975964  -0.63974647
7.91850000  9.97919453  9.97919412  -0.64474939  -0.64473614
7.91900000  9.97886966  9.97887051  -0.64973883  -0.64972566
7.91950000  9.97854479  9.97854440  -0.65472827  -0.65471501
7.92000000  9.97821493  9.97821579  -0.65971738  -0.65970420
7.92050000  9.97788507  9.97788469  -0.66470648  -0.66469323
7.92100000  9.97755022  9.97755110  -0.66969526  -0.66968209
7.92150000  9.97721538  9.97721501  -0.67468404  -0.67467078
7.92200000  9.97687554  9.97687643  -0.67967248  -0.67965930
7.92250000  9.97653570  9.97653535  -0.68466091  -0.68464766
7.92300000  9.97619088  9.97619178  -0.68964901  -0.68963584
7.92350000  9.97584605  9.97584571  -0.69463711  -0.69462385
7.92400000  9.97549624  9.97549716  -0.69962486  -0.69961168
7.92450000  9.97514643  9.97514610  -0.70461261  -0.70459934
7.92500000  9.97479163  9.97479256  -0.70960001  -0.70958683
7.92550000  9.97443683  9.97443652  -0.71458740  -0.71457414
7.92600000  9.97407704  9.97407798  -0.71957444  -0.71956127
7.92650000  9.97371725  9.97371695  -0.72456148  -0.72454821
7.92700000  9.97335248  9.97335343  -0.72954816  -0.72953498
7.92750000  9.97298771  9.97298742  -0.73453484  -0.73452157
7.92800000  9.97261794  9.97261891  -0.73952115  -0.73950797
7.92850000  9.97224818  9.97224791  -0.74450746  -0.74449419
7.92900000  9.97187344  9.97187442  -0.74949340  -0.74948022
7.92950000  9.97149869  9.97149843  -0.75447933  -0.75446606
7.93000000  9.97111896  9.97111995  -0.75946489  -0.75945171
7.93050000  9.97073923  9.97073898  -0.76445045  -0.76443718
7.93100000  9.97035451  9.97035551  -0.76943563  -0.76942245
7.93150000  9.96996979  9.96996956  -0.77442081  -0.77440753
7.93200000  9.96958009  9.96958111  -0.77940560  -0.77939242
7.93250000  9.96919038  9.96919016  -0.78439039  -0.78437712
7.93300000  9.96879570  9.96879673  -0.78937479  -0.78936161
7.93350000  9.96840101  9.96840080  -0.79435919  -0.79434591
7.93400000  9.96800134  9.96800238  -0.79934319  -0.79933001
7.93450000  9.96760167  9.96760147  -0.80432719  -0.80431391
7.93500000  9.96719701  9.96719807  -0.80931080  -0.80929761
7.93550000  9.96679235  9.96679218  -0.81429439  -0.81428111
7.93600000  9.96638272  9.96638379  -0.81927759  -0.81926441
7.93650000  9.96597308  9.96597291  -0.82426078  -0.82424749
7.93700000  9.96555845  9.96555954  -0.82924356  -0.82923038
7.93750000  9.96514383  9.96514368  -0.83422634  -0.83421305
7.93800000  9.96472423  9.96472533  -0.83920871  -0.83919552
7.93850000  9.96430462  9.96430449  -0.84419107  -0.84417778
7.93900000  9.96388004  9.96388115  -0.84917301  -0.84915983
7.93950000  9.96345545  9.96345533  -0.85415495  -0.85414166
7.94000000  9.96302588  9.96302701  -0.85913647  -0.85912328
7.94050000  9.96259631  9.96259620  -0.86411798  -0.86410469
7.94100000  9.96216176  9.96216290  -0.86909906  -0.86908588
7.94150000  9.96172721  9.96172712  -0.87408014  -0.87406685
7.94200000  9.96128768  9.96128884  -0.87906079  -0.87904760
7.94250000  9.96084815  9.96084807  -0.88404143  -0.88402814
7.94300000  9.96040364  9.96040481  -0.88902164  -0.88900845
7.94350000  9.95995913  9.95995906  -0.89400184  -0.89398854
7.94400000  9.95950964  9.95951082  -0.89898160  -0.89896841
7.94450000  9.95906015  9.95906009  -0.90396135  -0.90394805
7.94500000  9.95860568  9.95860687  -0.90894066  -0.90892747
7.94550000  9.95815121  9.95815116  -0.91391996  -0.91390666
7.94600000  9.95769176  9.95769297  -0.91889881  -0.91888562
7.94650000  9.95723231  9.95723228  -0.92387765  -0.92386435
7.94700000  9.95676788  9.95676910  -0.92885604  -0.92884285
7.94750000  9.95630345  9.95630344  -0.93383442  -0.93382112
7.94800000  9.95583405  9.95583528  -0.93881234  -0.93879915
7.94850000  9.95536464  9.95536464  -0.94379026  -0.94377695
7.94900000  9.95489026  9.95489150  -0.94876771  -0.94875452
7.94950000  9.95441587  9.95441588  -0.95374515  -0.95373185
7.95000000  9.95393651  9.95393777  -0.95872212  -0.95870893
7.95050000  9.95345715  9.95345717  -0.96369909  -0.96368578
7.95100000  9.95297281  9.95297409  -0.96867558  -0.96866239
7.95150000  9.95248848  9.95248851  -0.97365207  -0.97363876
7.95200000  9.95199916  9.95200045  -0.97862807  -0.97861488
7.95250000  9.95150985  9.95150990  -0.98360407  -0.98359076
7.95300000  9.95101556  9.95101686  -0.98857958  -0.98856639
7.95350000  9.95052127  9.95052133  -0.99355509  -0.99354177
7.95400000  9.95002200  9.95002332  -0.99853010  -0.99851691
7.95450000  9.94952274  9.94952281  -1.00350511  -1.00349180
7.95500000  9.94901850  9.94901982  -1.00847962  -1.00846643
7.95550000  9.94851426  9.94851435  -1.01345413  -1.01344082
7.95600000  9.94800504  9.94800638  -1.01842814  -1.01841495
7.95650000  9.94749583  9.94749593  -1.02340214  -1.02338882
7.95700000  9.94698164  9.94698299  -1.02837563  -1.02836244
7.95750000  9.94646745  9.94646757  -1.03334912  -1.03333580
7.95800000  9.94594829  9.94594966  -1.03832210  -1.03830891
7.95850000  9.94542913  9.94542926  -1.04329507  -1.04328175
7.95900000  9.94490500  9.94490638  -1.04826753  -1.04825434
7.95950000  9.94438086  9.94438101  -1.05323998  -1.05322666
7.96000000  9.94385176  9.94385315  -1.05821191  -1.05819872
7.96050000  9.94332265  9.94332281  -1.06318384  -1.06317051
7.96100000  9.94278857  9.94278998  -1.06815523  -1.06814204
7.96150000  9.94225449  9.94225467  -1.07312663  -1.07311330
7.96200000  9.94171545  9.94171687  -1.07809749  -1.07808429
7.96250000  9.94117640  9.94117658  -1.08306835  -1.08305502
7.96300000  9.94063238  9.94063381  -1.08803866  -1.08802547
7.96350000  9.94008836  9.94008856  -1.09300898  -1.09299565
7.96400000  9.93953937  9.93954082  -1.09797875  -1.09796556
7.96450000  9.93899038  9.93899059  -1.10294852  -1.10293519
7.96500000  9.93843642  9.93843788  -1.10791774  -1.10790455
7.96550000  9.93788246  9.93788269  -1.11288696  -1.11287363
7.96600000  9.93732353  9.93732501  -1.11785563  -1.11784243
7.96650000  9.93676461  9.93676484  -1.12282429  -1.12281095
7.96700000  9.93620071  9.93620220  -1.12779239  -1.12777920
7.96750000  9.93563681  9.93563706  -1.13276049  -1.13274716
7.96800000  9.93506795  9.93506945  -1.13772803  -1.13771483
7.96850000  9.93449908  9.93449935  -1.14269556  -1.14268222
7.96900000  9.93392525  9.93392677  -1.14766253  -1.14764933
7.96950000  9.93335142  9.93335170  -1.15262949  -1.15261615
7.97000000  9.93277262  9.93277415  -1.15759588  -1.15758268
7.97050000  9.93219383  9.93219412  -1.16256226  -1.16254892
7.97100000  9.93161006  9.93161160  -1.16752807  -1.16751488
7.97150000  9.93102630  9.93102660  -1.17249388  -1.17248054
7.97200000  9.93043757  9.93043912  -1.17745910  -1.17744590
7.97250000  9.92984884  9.92984916  -1.18242432  -1.18241097
7.97300000  9.92925514  9.92925671  -1.18738895  -1.18737575
7.97350000  9.92866145  9.92866178  -1.19235357  -1.19234023
7.97400000  9.92806279  9.92806437  -1.19731761  -1.19730441
7.97450000  9.92746413  9.92746448  -1.20228164  -1.20226829
7.97500000  9.92686051  9.92686210  -1.20724507  -1.20723188
7.97550000  9.92625688  9.92625725  -1.21220850  -1.21219516
7.97600000  9.92564830  9.92564991  -1.21717133  -1.21715813
7.97650000  9.92503971  9.92504009  -1.22213415  -1.22212081
7.97700000  9.92442616  9.92442779  -1.22709637  -1.22708317
7.97750000  9.92381262  9.92381300  -1.23205858  -1.23204523
7.97800000  9.92319411  9.92319574  -1.23702018  -1.23700699
7.97850000  9.92257560  9.92257600  -1.24198178  -1.24196843
7.97900000  9.92195212  9.92195377  -1.24694276  -1.24692956
7.97950000  9.92132865  9.92132907  -1.25190373  -1.25189038
7.98000000  9.92070022  9.92070188  -1.25686409  -1.25685089
7.98050000  9.92007179  9.92007222  -1.26182444  -1.26181108
7.98100000  9.91943840  9.91944007  -1.26678416  -1.26677096
7.98150000  9.91880500  9.91880545  -1.27174388  -1.27173052
7.98200000  9.91816665  9.91816834  -1.27670296  -1.27668977
7.98250000  9.91752830  9.91752876  -1.28166205  -1.28164869
7.98300000  9.91688499  9.91688669  -1.28662049  -1.28660729
7.98350000  9.91624168  9.91624215  -1.29157893  -1.29156558
7.98400000  9.91559341  9.91559513  -1.29653673  -1.29652354
7.98450000  9.91494514  9.91494563  -1.30149453  -1.30148117
7.98500000  9.91429192  9.91429365  -1.30645168  -1.30643848
7.98550000  9.91363869  9.91363919  -1.31140882  -1.31139547
7.98600000  9.91298051  9.91298225  -1.31636532  -1.31635212
7.98650000  9.91232233  9.91232284  -1.32132181  -1.32130845
7.98700000  9.91165919  9.91166094  -1.32627764  -1.32626444
7.98750000  9.91099605  9.91099657  -1.33123347  -1.33122011
7.98800000  9.91032795  9.91032972  -1.33618863  -1.33617544
7.98850000  9.90965986  9.90966040  -1.34114380  -1.34113044
7.98900000  9.90898681  9.90898859  -1.34609829  -1.34608510
7.98950000  9.90831376  9.90831431  -1.35105279  -1.35103942
7.99000000  9.90763576  9.90763755  -1.35600661  -1.35599341
7.99050000  9.90695775  9.90695832  -1.36096043  -1.36094706
7.99100000  9.90627480  9.90627661  -1.36591357  -1.36590037
7.99150000  9.90559184  9.90559242  -1.37086670  -1.37085334
7.99200000  9.90490393  9.90490575  -1.37581916  -1.37580596
7.99250000  9.90421602  9.90421661  -1.38077161  -1.38075824
7.99300000  9.90352316  9.90352499  -1.38572337  -1.38571018
7.99350000  9.90283030  9.90283090  -1.39067514  -1.39066177
7.99400000  9.90213248  9.90213433  -1.39562620  -1.39561301
7.99450000  9.90143467  9.90143529  -1.40057727  -1.40056390
7.99500000  9.90073191  9.90073377  -1.40552764  -1.40551444
7.99550000  9.90002914  9.90002977  -1.41047800  -1.41046464
7.99600000  9.89932143  9.89932330  -1.41542767  -1.41541447
7.99650000  9.89861371  9.89861436  -1.42037733  -1.42036396
7.99700000  9.89790105  9.89790294  -1.42532628  -1.42531309
7.99750000  9.89718839  9.89718905  -1.43027523  -1.43026186
7.99800000  9.89647077  9.89647268  -1.43522347  -1.43521028
7.99850000  9.89575316  9.89575384  -1.44017171  -1.44015833
7.99900000  9.89503060  9.89503252  -1.44511922  -1.44510603
7.99950000  9.89430804  9.89430873  -1.45006674  -1.45005337
8.00000000  9.89358054  9.89358247  -1.45501353  -1.45500034
8.00050000  9.89285303  9.89285373  -1.45996032  -1.45994695
8.00100000  9.89212058  9.89212252  -1.46490638  -1.46489319
8.00150000  9.89138812  9.89138884  -1.46985244  -1.46983907
8.00200000  9.89065072  9.89065268  -1.47479777  -1.47478458
8.00250000  9.88991332  9.88991405  -1.47974310  -1.47972972
8.00300000  9.88917098  9.88917295  -1.48468769  -1.48467449
8.00350000  9.88842864  9.88842938  -1.48963227  -1.48961889
8.00400000  9.88768135  9.88768333  -1.49457611  -1.49456292
8.00450000  9.88693406  9.88693481  -1.49951995  -1.49950658
8.00500000  9.88618183  9.88618383  -1.50446305  -1.50444986
8.00550000  9.88542960  9.88543036  -1.50940614  -1.50939276
8.00600000  9.88467242  9.88467443  -1.51434848  -1.51433529
8.00650000  9.88391525  9.88391603  -1.51929081  -1.51927743
8.00700000  9.88315313  9.88315516  -1.52423239  -1.52421920
8.00750000  9.88239101  9.88239181  -1.52917397  -1.52916059
8.00800000  9.88162396  9.88162599  -1.53411478  -1.53410159
8.00850000  9.88085690  9.88085771  -1.53905560  -1.53904221
8.00900000  9.88008490  9.88008695  -1.54399564  -1.54398245
8.00950000  9.87931290  9.87931373  -1.54893568  -1.54892230
8.01000000  9.87853597  9.87853803  -1.55387495  -1.55386176
8.01050000  9.87775903  9.87775986  -1.55881422  -1.55880084
8.01100000  9.87697715  9.87697923  -1.56375271  -1.56373952
8.01150000  9.87619528  9.87619613  -1.56869120  -1.56867782
8.01200000  9.87540846  9.87541055  -1.57362891  -1.57361572
8.01250000  9.87462165  9.87462251  -1.57856661  -1.57855323
8.01300000  9.87382989  9.87383200  -1.58350353  -1.58349034
8.01350000  9.87303814  9.87303902  -1.58844044  -1.58842706
8.01400000  9.87224145  9.87224357  -1.59337657  -1.59336338
8.01450000  9.87144477  9.87144566  -1.59831269  -1.59829930
8.01500000  9.87064314  9.87064527  -1.60324801  -1.60323483
8.01550000  9.86984152  9.86984242  -1.60818333  -1.60816995
8.01600000  9.86903496  9.86903710  -1.61311785  -1.61310467
8.01650000  9.86822840  9.86822932  -1.61805237  -1.61803898
8.01700000  9.86741690  9.86741906  -1.62298608  -1.62297290
8.01750000  9.86660541  9.86660634  -1.62791979  -1.62790640
8.01800000  9.86578899  9.86579116  -1.63285269  -1.63283950
8.01850000  9.86497256  9.86497350  -1.63778558  -1.63777219
8.01900000  9.86415120  9.86415339  -1.64271766  -1.64270448
8.01950000  9.86332984  9.86333080  -1.64764974  -1.64763635
8.02000000  9.86250355  9.86250575  -1.65258099  -1.65256781
8.02050000  9.86167726  9.86167823  -1.65751224  -1.65749885
8.02100000  9.86084604  9.86084825  -1.66244267  -1.66242948
8.02150000  9.86001482  9.86001580  -1.66737309  -1.66735970
8.02200000  9.85917866  9.85918089  -1.67230268  -1.67228950
8.02250000  9.85834251  9.85834351  -1.67723227  -1.67721888
8.02300000  9.85750143  9.85750367  -1.68216102  -1.68214784
8.02350000  9.85666035  9.85666137  -1.68708978  -1.68707638
8.02400000  9.85581434  9.85581660  -1.69201769  -1.69200450
8.02450000  9.85496833  9.85496936  -1.69694559  -1.69693220
8.02500000  9.85411740  9.85411966  -1.70187265  -1.70185947
8.02550000  9.85326646  9.85326750  -1.70679971  -1.70678632
8.02600000  9.85241060  9.85241288  -1.71172592  -1.71171274
8.02650000  9.85155473  9.85155579  -1.71665213  -1.71663873
8.02700000  9.85069395  9.85069624  -1.72157747  -1.72156429
8.02750000  9.84983316  9.84983422  -1.72650282  -1.72648943
8.02800000  9.84896744  9.84896975  -1.73142731  -1.73141413
8.02850000  9.84810173  9.84810281  -1.73635179  -1.73633840
8.02900000  9.84723109  9.84723341  -1.74127541  -1.74126223
8.02950000  9.84636045  9.84636155  -1.74619903  -1.74618563
8.03000000  9.84548489  9.84548723  -1.75112177  -1.75110859
8.03050000  9.84460933  9.84461044  -1.75604451  -1.75603112
8.03100000  9.84372885  9.84373119  -1.76096638  -1.76095320
8.03150000  9.84284836  9.84284949  -1.76588824  -1.76587485
8.03200000  9.84196296  9.84196532  -1.77080923  -1.77079605
8.03250000  9.84107755  9.84107869  -1.77573021  -1.77571681
8.03300000  9.84018723  9.84018960  -1.78065031  -1.78063713
8.03350000  9.83929690  9.83929805  -1.78557040  -1.78555700
8.03400000  9.83840166  9.83840405  -1.79048960  -1.79047643
8.03450000  9.83750641  9.83750758  -1.79540880  -1.79539540
8.03500000  9.83660625  9.83660865  -1.80032711  -1.80031393
8.03550000  9.83570609  9.83570726  -1.80524541  -1.80523201
8.03600000  9.83480100  9.83480342  -1.81016281  -1.81014964
8.03650000  9.83389592  9.83389711  -1.81508022  -1.81506682
8.03700000  9.83298592  9.83298835  -1.81999671  -1.81998354
8.03750000  9.83207593  9.83207713  -1.82491320  -1.82489980
8.03800000  9.83116101  9.83116345  -1.82982879  -1.82981561
8.03850000  9.83024610  9.83024732  -1.83474437  -1.83473097
8.03900000  9.82932627  9.82932872  -1.83965903  -1.83964586
8.03950000  9.82840644  9.82840767  -1.84457370  -1.84456030
8.04000000  9.82748169  9.82748416  -1.84948744  -1.84947427
8.04050000  9.82655695  9.82655820  -1.85440118  -1.85438778
